subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Ascorbate-specific PTS system, EIIC component	Carbohydrates	Monosaccharides	L-ascorbate_utilization_(and_related_gene_clusters)	3.7256338308141	3.38240546348052	5.12496047971186	1.6784272888385	1.65606781541244	-1.65040346845492	4.29312359834694	0.194477056099858	3.61786273784231	0.92048735461375	-1.9626715043547	8.8807237313379	0.218408819988909	0.0102567853121002	0.532578332469577	0.0278747713200113	0.481226985210315
Isocitrate dehydrogenase [NAD] (EC 1.1.1.41)	Carbohydrates	Central carbohydrate metabolism	TCA_Cycle	1.98592510098203	2.3468774021297	1.47170933333421	-0.961275078317033	0.916589634507035	-2.66103615990138	1.62229411979365	0.0994612767076116	2.76337932867614	-0.919561981881992	-9.70859913557657	1.97402941209098	0.135725586472083	0.0149181808359605	0.539030812069247	0.0057434704420966	0.421614986388559
L-ribulose-5-phosphate 4-epimerase UlaF (EC 5.1.3.4) (L-ascorbate utilization protein F)	Carbohydrates	Monosaccharides	L-ascorbate_utilization_(and_related_gene_clusters)	-1.15105999501112	-2.11039401254638	0.272897170373909	1.78999945697221	2.00538789104546	-1.51674911430357	5.94089754946953	0.210013236001309	4.72744405414264	0.916170693431195	-1.00671775926526	11.6331942036315	0.154687634318785	0.00674886019648176	0.529581274625938	0.00583590654701336	0.421047353579224
Beta-mannosidase Man2	Carbohydrates	Monosaccharides	Mannose_Metabolism	-1.09335413151726	-0.324433470438736	-1.56422380614445	-1.28800629251445	1.47023010354762	-5.40567179553746	1.01980900280097	0.176245645892124	4.3742561480448	-0.876568268640765	-11.4839623681648	1.29155164272111	0.159375129315649	0.0106135703695511	0.533379245767664	0.0110566436272706	0.43247061660102
Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), dihydroxyacetone binding subunit DhaK	Carbohydrates	Central carbohydrate metabolism	Dihydroxyacetone_kinases	4.55134519044171	4.10678956965599	4.93678277301334	0.86492493541019	0.922112094376215	-1.28422088356313	2.33063213316399	0.112573382956529	2.66127484256158	0.873599626482455	-2.28307646568892	8.14274997622795	0.193750099715403	0.0245668533808617	0.548047540784988	0.0220718474636818	0.471931273799797
Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), ADP-binding subunit DhaL	Carbohydrates	Central carbohydrate metabolism	Dihydroxyacetone_kinases	4.05949874824552	3.69885849288893	4.40625266569671	0.976894885964849	1.27873902775209	-0.90006331006834	3.54370628908697	0.097991538328908	2.62060996305638	0.852091434228254	-0.96797119275491	12.1712105729454	0.157566433455298	0.00870682759448467	0.530690808493238	0.00930247190889606	0.425806438635364
L-xylulose/3-keto-L-gulonate kinase (EC 2.7.1.-)	Carbohydrates	Monosaccharides	L-ascorbate_utilization_(and_related_gene_clusters)	3.23689384321145	3.07357448429563	4.46726412634642	1.37551935632512	1.54740356956783	-2.26823300268469	3.72666163854255	0.111557542799958	4.12110060332203	0.844317105426145	-2.54804904319886	11.1373696440964	0.210937588333273	0.0246249683966037	0.547761514424656	0.0285463496449371	0.482699148084099
Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)	Carbohydrates	Central carbohydrate metabolism	Dehydrogenase_complexes	0.619457797129444	1.67000675738999	-0.47045445480113	-2.07662048455851	2.42227874885084	-6.8897559727059	2.34991830082358	0.39077869311733	5.934950377302	-0.83953595283751	-7.22436161469802	1.26221817895593	0.180967347827393	0.0126049482232325	0.536485295194235	0.0167229007447661	0.452317768245048
Phosphoenolpyruvate carboxykinase [GTP] (EC 4.1.1.32)	Carbohydrates	Central carbohydrate metabolism	Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	5.13998998470643	5.60312311938747	4.52950755262814	-1.62651328434794	1.71450903444241	-7.56561728686119	0.500367376585954	0.125066228662464	6.06848047658793	-0.838555904232201	-15.8244777563776	0.27103751279978	0.117187688205377	0.0104248360981364	0.533344028172046	0.00247970634241919	0.404571984087311
Gluconolactonase (EC 3.1.1.17)	Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff_Pathway	3.92137426693253	4.97342062862025	3.0533621247095	-1.77077444773398	2.23459960982564	-5.36508884957832	2.61823381254783	0.250156472962777	4.76163901348485	-0.838525524980703	-9.12066405641555	1.36174009249245	0.207812590273383	0.0142283158936926	0.538159086667449	0.0353589666912035	0.493008536596647
Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	Dehydrogenase_complexes	1.27244945808542	2.81988058638684	0.524250544332586	-2.32888062760281	2.67237178329765	-6.40734439728941	2.87468219099666	0.263818667511072	5.49388529346672	-0.832072592067634	-11.2565519788485	1.5613804257828	0.181250109249209	0.0103212656667423	0.533086349049562	0.014863860984217	0.445648782811615
Predicted beta-glucoside-regulated ABC transport system, permease component 2, COG0395	Carbohydrates	Di- and oligosaccharides	Beta-Glucoside_Metabolism	-4.39792983436533	-3.04861227710918	-5.69861983735726	-3.15684266995277	3.66516050453203	-12.7038876469023	2.63773958058765	0.539983232428905	11.3131574635276	-0.819412453127521	-10.3254716416582	0.730893200414362	0.121685046870774	0.00984926980777403	0.533582045245097	0.00531841658728269	0.402829214273636
Predicted L-rhamnose mutarotase	Carbohydrates	Monosaccharides	L-rhamnose_utilization	-1.91577688982653	-2.84151202070653	-0.597418762985038	2.37714212118496	2.86632163889672	-2.75681968323368	7.95103806467497	0.384739452607811	7.70991030805299	0.791679306365382	-1.12690495041063	7.62810208672483	0.191887776253927	0.0161900490629272	0.539644955571559	0.0194389830370868	0.458692713714005
Trehalose-6-phosphate hydrolase (EC 3.2.1.93)	Carbohydrates	Di- and oligosaccharides	Trehalose_Uptake_and_Utilization	5.83544468995516	5.25046443087776	6.68669402700922	1.11826681558987	1.23541591284735	-1.07733661311339	3.20047194557733	0.0614723995934	2.5671233202809	0.79028294396193	-2.03356526801891	22.5989595435102	0.185647531325287	0.0169767469614584	0.541020639038191	0.0141982026294139	0.442693887042938
Predicted rhamnogalacturonide-specific TRAP-type transporter, large transmembrane component RhiC	Carbohydrates	Monosaccharides	L-rhamnose_utilization	2.46864066122979	1.7197987575399	3.07861381408752	1.36677076419972	1.62759487923373	-1.11169369629521	5.80254373202371	0.234772911304722	5.09756000414737	0.789377755293621	-0.836603500053603	11.2256642032211	0.124805166364412	0.00846241430516748	0.530483872804078	0.00352559592110676	0.415197217865454
COG1649 predicted glycoside hydrolase	Carbohydrates	Glycoside hydrolases	Predicted_carbohydrate_hydrolases	7.01440253593804	7.44885964677537	6.20526089559112	-0.899590049084684	1.04438094518348	-2.63709781735781	1.07149743844451	0.0787021249005516	2.65620477004748	-0.788524490957879	-14.2170681747091	1.8466680621384	0.242187571447736	0.022393258793698	0.546752946309199	0.0567106075039511	0.523155940145546
PrpF protein involved in 2-methylcitrate cycle	Carbohydrates	Organic acids	Methylcitrate_cycle	1.83768996042393	0.932042589444075	2.50892971133821	1.32778637984572	1.71640519729556	-1.30288908175652	4.88380950389847	0.234082559700365	3.80871277619709	0.787441691933753	-1.2500737470322	8.84613303662453	0.184087470139596	0.0120349656399677	0.535628665579677	0.0155729042629197	0.447276749581414
Ethanolamine two-component response regulator	Carbohydrates	Sugar alcohols	Ethanolamine_utilization	3.40834342021607	3.8461167589554	2.3211416521929	-1.54200466181105	1.76287131101529	-5.11229735244012	1.3193557352453	0.187901045172052	4.52345220219428	-0.782346576468869	-8.07078985661551	0.950569448018395	0.176287164514999	0.0122996572547222	0.53610650263674	0.0139800940158912	0.442282792674489
Predicted keto-inosose hydrolase	Carbohydrates	NA	Sugar_utilization_in_Thermotogales	-0.890459439855857	-1.51258003176983	-0.457500399483228	0.974622849582635	1.23541569612675	-1.26500310033802	2.99820433733777	0.199879462940227	2.63184813171066	0.782012928456821	-1.71055778940127	7.21402284940199	0.207812590273383	0.024140857823727	0.544999307737467	0.0338360120916235	0.486920014084254
Ethanolamine utilization polyhedral-body-like protein EutM	Carbohydrates	Sugar alcohols	Ethanolamine_utilization	-0.763583697702456	-1.14027782846478	0.892810502364496	2.129071679034	2.82827362712728	-3.92484983719356	6.99920873264551	0.258564447509025	5.94774326256933	0.781666515805742	-1.74179929086118	11.2691018827167	0.202808205527589	0.0178255127259869	0.541413258431417	0.0300409729589296	0.481382707985664
Predicted glycosylase, COG2152	Carbohydrates	Monosaccharides	Mannose_Metabolism	-3.41289530847897	-2.48681219947316	-6.67639696467188	-3.62841705926055	3.98172643711256	-10.674572592841	4.42667864178313	0.504491336998205	10.2774558003402	-0.781483496439203	-9.06063257785876	1.37322501524592	0.175000114495576	0.0185162846466974	0.540030899499863	0.0202905284537444	0.45603615677049
L-arabinose-specific 1-epimerase (mutarotase)	Carbohydrates	Monosaccharides	L-Arabinose_utilization	6.17378178154757	6.40614492356297	5.39992653075987	-1.10775211593467	1.45146356426903	-4.20157886170566	0.785749218118032	0.156480813116252	3.70834626428809	-0.779446043327224	-10.8857029794538	0.748869004678697	0.152886251339455	0.0121822223720955	0.53636229600381	0.00727623527788002	0.422847116205104
3-keto-L-gulonate 6-phosphate decarboxylase homolog	Carbohydrates	Monosaccharides	L-ascorbate_utilization_(and_related_gene_clusters)	-2.35621320133629	-4.04353182588584	-1.10683768029339	3.02346383895913	3.28200066733247	-7.8140945096222	9.0128018863554	0.504649844688666	13.3799676214259	0.771005143013719	-2.87144913592354	7.57980487658854	0.157812630951653	0.0824578330683528	0.584228562992494	0.00919887243174782	0.429202792326985
Glucosamine-link cellobiase (EC 3.2.1.21)	Carbohydrates	Aminosugars	(GlcNAc)2_Catabolic_Operon	0.96836877660723	1.44108689301779	-0.755623092972616	-2.64210419698082	3.11388420323014	-11.0985921272052	3.01695829284497	0.302829246676097	10.979771942108	-0.770746023291285	-9.3639308698527	1.28142922620303	0.184375106752071	0.0189353500816454	0.542434153596489	0.0153440551321743	0.447518665589928
Mgl repressor and galactose ultrainduction factor GalS, HTH-type transcriptional regulator	Carbohydrates	Di- and oligosaccharides	Lactose_and_Galactose_Uptake_and_Utilization	-1.53789705930629	-2.41901688784735	-0.514946508917413	1.78383914879469	2.18349573260349	-2.60662870292649	6.67818020809535	0.280679736171119	5.64819578071704	0.763235426338358	-1.69007060814054	9.26783221827669	0.145312645255401	0.0162470282894884	0.539333158565807	0.00791601490614648	0.42490472449857
PTS system, galactosamine-specific IID component (EC 2.7.1.69)	Carbohydrates	Aminosugars	N-Acetyl-Galactosamine_and_Galactosamine_Utilization	-0.304839685292798	-0.740901210989533	1.05128871753885	1.80103361347528	2.30075657662505	-2.34362923393418	6.37637046208313	0.315167974683607	5.63003001764067	0.757758884165061	-1.47424128383635	8.43993504715316	0.209048451155202	0.0241157983040823	0.546718195672507	0.0397750106897746	0.497129650345374
Formylmethanofuran dehydrogenase (tungsten) operon gene F (polyferredoxin)	Carbohydrates	One-carbon Metabolism	Methanogenesis	-4.6875766438689	-3.02297207357122	-7.24826264876715	-3.53649083008969	4.50942733520681	-13.6641559784006	5.77251998267371	0.524646073425364	13.1887341582937	-0.749884901828557	-9.27271595852585	1.65819520567154	0.160686555024226	0.0264783464059142	0.545044718876574	0.0106989082898526	0.432641282046474
Cytosol aminopeptidase PepA (EC 3.4.11.1)	Carbohydrates	Central carbohydrate metabolism	Dehydrogenase_complexes	4.02978440536801	3.71103534938898	4.99100204457241	1.21779051515511	1.50707307499126	-1.16530366510091	4.39948924251975	0.0893449660510683	4.48512702593459	0.747202107218559	-1.59558732447895	12.6623401588773	0.206250091263664	0.0196402349464127	0.544517526240692	0.0256678064582476	0.477780241061541
MltA-interacting protein MipA	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Ydj_)	-4.58905909415848	-7.34700335546026	-1.80702099674409	4.75928073810607	5.9079869124655	-7.49816498958854	15.6132900348607	0.790105708028614	15.5352786828531	0.746718309981586	-1.65172677607767	6.97318085697031	0.221875081937016	0.047174750028753	0.560382426653706	0.04249565981619	0.497909090465317
Maltose operon periplasmic protein MalM	Carbohydrates	Di- and oligosaccharides	Maltose_and_Maltodextrin_Utilization	-5.04246835239143	-6.16315548757234	-1.74489902353952	4.28553282851368	5.11797412754418	-7.40266540922389	15.4666214065553	0.527405236331137	14.4035965151487	0.746138614273466	-2.19462652748622	10.5633355178832	0.203125093286272	0.0430420290791239	0.559368747118931	0.0279249219240512	0.471788222928368
Predicted alpha-arabinosides ABC transport system, substrate-binding protein	Carbohydrates	NA	Sugar_utilization_in_Thermotogales	-1.49598039330421	-2.14494460136956	-1.08057052785604	1.17542674277443	1.64845081944167	-1.2361912253266	4.98917141395891	0.208057629505645	4.38659211562021	0.741141906850084	-1.06507477023423	8.43244627134851	0.151326190701469	0.0159162205721953	0.539201463565861	0.00924132707462816	0.428681511070125
Glycerol-3-phosphate transporter	Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	4.23609471524512	4.57189355724595	3.58936859784773	-0.913156344046592	1.08827236353024	-2.62494069266589	1.74963887614484	0.0941558829393039	3.63692603753171	-0.740403364356652	-9.25547498874436	2.61345140343276	0.217187584606521	0.0555071458295721	0.566401065950908	0.0311172235272467	0.485696973659077
Ethanolamine utilization protein EutP	Carbohydrates	Sugar alcohols	Ethanolamine_utilization	-1.57778297217961	-3.51500082466196	-1.19471066898816	2.23745983538726	2.67413244908936	-1.59289589726251	10.9574246567342	0.299768557344051	11.0316068580757	0.733185630715473	-1.02475584025564	11.122156572603	0.1747271034547	0.0222105403021681	0.543167371316373	0.0171565808417589	0.449789998261949
2-ketogluconate transporter	Carbohydrates	Monosaccharides	2-Ketogluconate_Utilization	-2.9387652235779	-4.86079344564311	-1.83961239118512	2.97277762964636	3.75493740241621	-4.60576420207288	10.5877224628069	0.583870678859824	11.0914990230849	0.727332547242918	-1.6912055728752	8.12114412671968	0.20124814415623	0.0381642873519448	0.556178401091967	0.0275381787330317	0.476374083642418
Aconitate hydratase large subunit (EC 4.2.1.3)	Carbohydrates	Central carbohydrate metabolism	TCA_Cycle	2.9237657770401	2.5246775243631	3.58294894157377	1.13128879396615	1.35058014994728	-1.51548802609208	3.0685566758524	0.142458478877715	2.82002984476111	0.72693067646198	-1.94897572035858	8.66422425542564	0.237500073726532	0.0353398116782563	0.553207479195302	0.044897137981987	0.505989386569899
Putative oxidoreductase YeaE, aldo/keto reductase family	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Ydj_)	0.587788452510443	0.341928730570308	1.30103131000006	1.11657834515707	1.54370162848383	-1.862414770102	4.15852883402365	0.15835271738175	3.56845514324802	0.723750921303539	-1.30711012630351	9.99841015208862	0.198437596430372	0.0241362889824999	0.547679418949802	0.0275471432592176	0.477087150537584
Glucitol operon GutQ protein	Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	-4.24372506473646	-5.68346153995395	-2.23042982911131	3.55113361145844	4.1239215508049	-6.85320187817903	12.3029292410649	0.57075627624234	13.7919998242298	0.723071077291423	-3.43661737544857	9.29980491240764	0.177847225597603	0.0581564743415669	0.570921235293802	0.0182629386867003	0.450647633101285
Maltose phosphorylase (EC 2.4.1.8)	Carbohydrates	Di- and oligosaccharides	Maltose_and_Maltodextrin_Utilization	-4.15103571451056	-2.49697024810784	-6.68317781425592	-3.98804219044619	4.67831885242757	-12.4388924727184	8.29758357761785	0.66780335919194	14.470867766817	-0.722528246439219	-6.68096284832044	2.34094112223704	0.220312582815416	0.0857883701532312	0.589959705936692	0.041144722634177	0.497471964348783
NTD biosynthesis operon regulator NtdR	Carbohydrates	Aminosugars	Neotrehalosadiamine_(NTD)_Biosynthesis_Operon	1.71051243708409	1.31624783966449	2.40391244785218	1.03923409056392	1.29125784484092	-1.79993982226419	3.01794745031032	0.155526404500517	3.11484100713851	0.719976229764274	-2.11696665942541	6.79338500024128	0.225000080213294	0.0442507615789054	0.558605993387205	0.0371556776234601	0.494147308264741
PTS system, glucose-specific IIA component (EC 2.7.1.69)	Carbohydrates	Di- and oligosaccharides	Trehalose_Uptake_and_Utilization	5.67326768211416	6.13915267573883	5.42764871043676	-0.761001901406415	0.992336963367597	-2.16041877830369	1.12073633008634	0.131171718997779	2.3696475782758	-0.719650309139007	-9.12119827826043	1.98351182928152	0.252730175590705	0.0477633236095035	0.559812498864196	0.0672079830966247	0.538795118119793
Uncharacterized fimbrial chaperone YehC precursor	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Yeg_)	-5.44482597292108	-7.23796494541469	-1.1670639678682	4.94178825959251	6.060490317393	-7.86192013218364	16.8397085711784	0.84262445422016	16.1761479500181	0.718963038569972	-2.20855482173491	8.88610703714449	0.210608512596037	0.0516380445481452	0.56490974005362	0.0326373027127671	0.477296604012979
2-dehydro-3-deoxyglucarate aldolase (EC 4.1.2.20)	Carbohydrates	Monosaccharides	D-galactarate,_D-glucarate_and_D-glycerate_catabolism	-0.0156361091670529	-0.365822624343567	0.883658354416337	1.37599645401907	1.85433099758198	-2.36630733966262	4.35203123454257	0.28475632077319	5.00130976862892	0.717036590282189	-2.21135865767213	6.60091990030272	0.218750083705167	0.0443610136716311	0.559945016170828	0.0353334262486739	0.492429405278024
Dihydroxyacetone kinase, ATP-dependent (EC 2.7.1.29)	Carbohydrates	Central carbohydrate metabolism	Dihydroxyacetone_kinases	3.1460558819997	2.4082486741294	3.95682500759981	1.47736377152086	1.76532420054891	-2.89189167391354	4.31073399127358	0.273381497453473	4.92008805359906	0.713621869921111	-2.48839088369111	7.61520498515266	0.231250076891711	0.0692490218091442	0.580526254516014	0.0333825423802204	0.490021326091044
NAD(P)-dependent glyceraldehyde 3-phosphate dehydrogenase archaeal (EC 1.2.1.59)	Carbohydrates	Central carbohydrate metabolism	Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes	-3.15074675955211	-1.8024587097701	-7.57761324933882	-4.51329269323213	5.64414570351092	-16.3518348174836	5.51677864668118	0.943791983528957	16.5968854033047	-0.705572093570494	-6.9424301692904	1.65355902339987	0.237500073726532	0.0267505531462398	0.548344021375561	0.0490631900993743	0.511314505832571
D-galactarate permease	Carbohydrates	Monosaccharides	D-galactarate,_D-glucarate_and_D-glycerate_catabolism	-1.59704349565697	-2.12325090199503	-0.57687716860395	1.99617772000867	3.16022347798416	-1.67887771167439	9.51057004768292	0.269197890786661	8.30948809440973	0.705036931086145	-1.02030884229186	16.6239549546032	0.171606981403482	0.0155427894634307	0.538889376390489	0.0137927692470069	0.440131973324262
D-arabitol dehydrogenase (EC 1.1.1.250)	Carbohydrates	NA	Sugar_utilization_in_Thermotogales	-0.122298781846412	0.469300767693218	-1.50595909535346	-2.07423210060518	2.80964795886235	-7.09654300562588	2.73373761201239	0.295022253004604	6.38782123008054	-0.70464743347581	-8.8329429416589	1.1637612320306	0.196875097509217	0.0195800224094093	0.543827860230277	0.0265546179826366	0.475505824666423
Predicted erythritol ABC transporter 1, substrate-binding component	Carbohydrates	Sugar alcohols	Erythritol_utilization	-1.33369874052791	-3.10394744330601	-0.0331994643898526	2.45330386134323	3.28514819906377	-4.04855209845201	9.42008553239355	0.561546482032984	8.74509416074855	0.703439450779709	-1.7989787941474	6.85557980579155	0.199688082799771	0.0295294134650307	0.550124763477236	0.028895205027171	0.483941821546161
Putative oxidoreductase YcjS (EC 1.-.-.-), NADH-binding	Carbohydrates	Di- and oligosaccharides	Maltose_and_Maltodextrin_Utilization	0.222630624921358	0.657613265538425	-0.697934690433867	-1.47291855655665	1.74489261869913	-4.49170989913584	2.75103140148756	0.191493607311953	4.74002513501647	-0.69973486118553	-8.81048946284101	2.80220707106115	0.214062586445084	0.068743400405383	0.58013149598404	0.035052904235857	0.490622703809703
Galactonate dehydratase (EC 4.2.1.6)	Carbohydrates	Monosaccharides	D-galactonate_catabolism	1.2285283037387	0.566318251501793	1.60984455528179	0.864111783095952	1.20381740514283	-1.17059681176478	2.98895181223833	0.126334111292222	2.5920998451075	0.699012865335183	-1.92120942435493	7.49471792191019	0.224649066113517	0.0306855699856475	0.551237681053969	0.0377486049167551	0.494838751171998
L-fucose isomerase (EC 5.3.1.25)	Carbohydrates	Monosaccharides	L-fucose_utilization	4.98855285129716	5.77385939129285	4.34781030781172	-1.25543314216074	1.75869820735718	-4.70097097436907	1.85100511503599	0.112190201025039	3.73975668673023	-0.694926143739587	-12.0490274892046	1.43628380634976	0.237500073726532	0.0271932198672439	0.550399656295074	0.0485244728182035	0.510938653201548
Uncharacterized protein YeaC	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Ydj_)	-6.60056857595778	-8.15063545871616	-2.87914819242289	4.4073407732282	6.10983374142009	-8.38864813936631	15.3333599101011	1.00380482080141	16.2166057824102	0.682210255895654	-1.90042180294245	6.61652930077408	0.270312559228734	0.0935280618342559	0.595151422397596	0.0972231619000195	0.563646775212027
Predicted rhamnogalacturonide-specific TRAP-type transporter, small transmembrane component RhiB	Carbohydrates	Monosaccharides	L-rhamnose_utilization	0.934011852987792	0.71544713164027	1.97741277424893	1.2624775294351	1.66694972578003	-1.78340058321766	5.17485005591777	0.10235683220606	4.01767518572648	0.680648386211641	-1.8895427502387	14.5306076070436	0.246875069245073	0.0293740883432257	0.550684836986511	0.0614410864870424	0.529080500918473
Glucokinase, ROK family (EC 2.7.1.2)	Carbohydrates	Di- and oligosaccharides	Beta-Glucoside_Metabolism	-2.63388001436523	-4.10121277513004	-1.51139409770519	3.23862537343801	4.67462888696379	-3.34450949191015	13.4473395224655	0.712174857950574	12.4544887989493	0.677380513480297	-0.95189838907143	7.59896155944768	0.192187600843549	0.0183135342355378	0.541122133853902	0.0292060034586157	0.479340571577132
Predicted secreted alpha-N-acetylgalactosaminidase (EC 3.2.1.49)	Carbohydrates	Aminosugars	N-Acetyl-Galactosamine_and_Galactosamine_Utilization	5.2674485590172	6.20754112367736	4.58484248260733	-1.26332502591615	1.54429013143046	-3.16900230361676	1.58468873450984	0.0862101641716279	2.96702495041582	-0.676861864357903	-13.4670275989117	2.08259613910818	0.238689620494648	0.0370654231049106	0.554625724349219	0.0515129583071727	0.515296044731481
PTS system, glucitol/sorbitol-specific IIC component (EC 2.7.1.69)	Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	3.10526940182379	2.5944085795592	3.68742282317079	0.909365736428039	0.992562291502971	-2.58999592300497	2.29275838193175	0.0927272567231992	3.48943890577837	0.676481652450124	-4.77568450567523	10.9409713316299	0.218750083705167	0.176370797552953	0.661300590782094	0.0390066831388426	0.496674010450934
