subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
(S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Archaeal_lipids	-0.173795456413945	0.163627161058383	-1.16061809066607	-1.6940000624792	5.1810276217864	-14.1913790315802	5.50086816452384	0.839000994969557	15.564806341884	-0.305033107860048	-7.24882817027226	2.14977797940367	0.371875027899035	0.17066773240654	0.690771628706955	0.403137702564463	0.797554552013293
Fatty acid degradation regulator YsiA, TetR family	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	-2.43601865576758	-1.76233825381069	-2.73785622319437	-1.09614248300787	3.5613416140953	-9.19817435404842	4.06091041913698	0.401055748698637	9.93923344795295	-0.301690966195983	-6.84018930997094	2.77740321222348	0.374415003784766	0.177113127103155	0.693653337125488	0.313345202591526	0.774081887960015
Long-chain fatty acid transport protein	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	2.6556809185228	3.27964191119923	2.2572342404842	-0.81265976439281	2.16203997057363	-4.23905379228773	2.97476742714017	0.286552196680479	4.30724713982116	-0.297019421467889	-4.94766980518083	2.77430256588345	0.390015624064837	0.378276405478364	0.805817200024719	0.363276514023902	0.788520945325827
Acetyl-coenzyme A carboxyl transferase of ACAC1 (EC 6.4.1.2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASI	-7.45685298021177	-7.79530483919362	-6.980130392156	1.11925265019005	3.44741007696187	-4.90655907654339	7.69556861629379	0.61738874653952	8.74365087976599	0.294104224832566	-2.32904427014681	5.30672871183192	0.360937530664299	0.28359613057557	0.722388485734249	0.343124766584035	0.731536289943358
Mevalonate kinase (EC 2.7.1.36)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Isoprenoid_Biosynthesis	1.60655981361874	1.26558942036298	1.71362939989106	0.516236318588363	1.70888764958569	-2.46269146399238	4.02835409208269	0.228808840219905	3.49067190904944	0.289671226396722	-2.7264431903872	5.01327319875289	0.354687532291287	0.315707148069151	0.778615496194675	0.359519362699994	0.787414750684959
Geranylgeranyl reductase (EC 1.3.1.83)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Polyprenyl_Diphosphate_Biosynthesis	0.137472070816981	0.294301749242381	-0.425111727649471	-0.466035859050553	1.51750980468818	-3.15034217752446	2.15784008847021	0.238104485896763	3.47025871238746	-0.287180103405928	-5.50776225487623	2.67484347062532	0.399375996308603	0.298248881643643	0.766507330542727	0.433998422243391	0.807215497109206
Geranylgeranyl pyrophosphate synthetase (EC 2.5.1.29)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-7.48231538350114	-6.68752319113125	-8.25808038404798	-1.74125233862086	5.62421678059917	-12.7166945220907	8.89673639588384	0.914236939219506	15.0121356232307	-0.286746881111434	-5.00954135829788	2.37482073700843	0.375000027126709	0.335941926447783	0.758130084209148	0.382732157548334	0.768797118598161
Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	0.837967029320344	0.871919888499436	0.462209660557619	-0.51551242047978	1.24964884295484	-4.71101345111402	1.31370357660438	0.134549908695968	4.81837216645143	-0.28657589803431	-10.3041973503178	2.09178768599969	0.386895499995569	0.181607470273966	0.698381350703842	0.350703935190197	0.783932328743816
Zeaxanthin glucosyl transferase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-0.105068860013379	-0.365874549986918	-0.0265602819307862	0.779350433800015	2.72408163890186	-3.10141020982877	5.97644887493569	0.234115274267909	5.16828465180694	0.285901415410792	-3.15140575892621	6.02672748846445	0.38845556202942	0.306360165907052	0.773467693085432	0.451677059878976	0.811311205432419
Triacylglycerol lipase precursor (EC 3.1.1.3)	Fatty Acids, Lipids, and Isoprenoids	Triacylglycerols	Triacylglycerol_metabolism	-7.01346288832441	-7.18777326639745	-6.40844878672444	1.66921863786282	5.25588886391224	-8.79918902918299	10.6689117971602	0.584536374293724	13.5794416440672	0.284338010710753	-3.44344951098613	5.6698314048602	0.382215313903708	0.426035780670966	0.801186550484432	0.463481818587759	0.809477103890852
3-hydroxy-3isohexenylglutaryl-CoA:acetate lyase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Acyclic_terpenes_utilization	-5.80543011568078	-5.64518361365061	-5.87401272816462	-1.71147996088866	5.26537479106164	-12.5294167210431	8.22590526479073	0.754215624258803	14.3111430632389	-0.283347373985331	-5.62665091235501	3.59730004228792	0.379687525981983	0.345039337258907	0.768298322438478	0.410938362624218	0.797268740357852
Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASII	8.24388672061677	8.3288118780289	7.97325875861675	-0.279616859339572	0.907134414925674	-1.61750147968672	1.59325137943018	0.0661069033714261	2.36950858324568	-0.275316279277417	-5.95510807182683	4.35545758635558	0.378125026361767	0.569664178961865	0.872272996221442	0.342300030174933	0.783900379506204
FIG002571: 4-hydroxybenzoyl-CoA thioesterase domain protein	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-6.37706496417464	-6.81488222512665	-5.97355058453644	1.4625983452091	5.80902806255086	-8.63639601760344	11.5559417720207	0.557147268916174	12.6358272778673	0.273241513832307	-3.16505116023458	6.16258063705009	0.37753512782703	0.300471789489433	0.758977768517404	0.429946540978372	0.795530747815589
Predicted transcriptional regulator for fatty acid degradation FadQ, TetR family	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_acid_degradation_regulons	1.49019796508018	2.14440858431212	1.39129267846797	-0.730512804782704	2.48758282449122	-4.96917329751863	4.03528814917974	0.26639675482698	5.05867732977885	-0.271581277741773	-3.99237568746848	2.72277723075079	0.395312522275204	0.38102892734899	0.806525963518475	0.453514787747083	0.810400673121247
FIG022199: FAD-binding protein	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	-6.30318284710106	-4.89303263120535	-7.23780793648514	-1.83353855389958	6.254194775375	-12.6195268275747	10.1599364966448	0.794399798907294	14.6711791164512	-0.271427225408644	-5.63395247528501	2.81517858141933	0.359375031067703	0.403238246880751	0.79788060618423	0.363551116066596	0.774159649090388
4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	polyprenyl_synthesis	3.99058204580066	4.13987353156383	3.66869684639502	-0.376316061381107	1.08725664673925	-2.53462573046329	1.36614650708832	0.0941408758948922	3.37709388425725	-0.269661437932548	-7.20832397507563	3.35806531312613	0.390015624064837	0.365840437962237	0.801412326502969	0.395466436137392	0.796229531248405
Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.-)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Carnitine_Metabolism_in_Microorganisms	1.37592931764035	1.37592931764035	1.57499933947808	0.504703168948412	2.04685756747411	-2.66465747309221	3.94276805881849	0.175432168153009	4.08856284326069	0.264409941938437	-2.8497409169291	5.12138489164746	0.37909518985085	0.376234939824981	0.804233031036656	0.39229891383771	0.795965631475798
Regulator of carotenoid biosynthesis	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids	-7.52869791678925	-7.20844743866726	-7.88576603836681	-0.899720545389052	3.25506390957599	-8.01189782638687	5.35276303852616	0.534077638172157	8.64026376043438	-0.258073001343576	-4.50747914010406	2.86806430618077	0.386895499995569	0.376434392714976	0.766830248614511	0.465461964022819	0.786371701196662
