subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
(R)-citramalate synthase (EC 2.3.1.182)	Amino Acids and Derivatives	Branched-chain amino acids	Branched-Chain_Amino_Acid_Biosynthesis	4.2065778507081	4.7893964313927	3.92407259583985	-0.956225262631375	1.67937086451655	-3.72191184905419	1.7963633831838	0.172027816023332	3.60956959182319	-0.524111185905275	-6.91230785981393	2.01359943497801	0.284600000881618	0.0880126034134313	0.613689729950996	0.115787503518154	0.62759601680792
(S)-2-hydroxy-acid oxidase (EC 1.1.3.15)	Carbohydrates	Central carbohydrate metabolism	Glycolate,_glyoxylate_interconversions	1.48704659006961	2.12067965561482	1.47798971721356	-0.89488749491344	3.70185199298071	-9.60622715291247	4.91513997905053	0.423542056473291	9.50866774216176	-0.218947055278671	-5.89533157476454	2.64353257510626	0.399920016344185	0.326190783847666	0.785032322233856	0.47201280607937	0.817776900348679
(S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Archaeal_lipids	-0.155510086521586	0.153810042468603	-1.11239529281135	-1.68716142281383	5.16857486490661	-14.2993909285785	5.36919099776108	0.689660197221066	15.9063859442431	-0.284475351767662	-7.31583708639985	2.34678347011798	0.37880000042922	0.167965890368033	0.689735958572149	0.400834116348048	0.797849383859644
(S)-3-O-geranylgeranylglyceryl phosphate synthase	Clustering-based subsystems	NA	CBSS-393121.3.peg.1913	-7.46461887868055	-7.55040589826705	-7.35586910840599	0.247400929258394	4.25986840705472	-9.21904351949621	7.86008847076327	0.679751097704517	10.9230183486471	0.0511132808647321	-4.26961721548216	4.41466752636333	0.474600000084885	0.675765476433569	0.902569677831202	0.607831096148434	0.861813074458877
[Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39)	Fatty Acids, Lipids, and Isoprenoids	Fatty acids	Fatty_Acid_Biosynthesis_FASI	1.54116759071921	2.50470665185374	1.54116759071921	0.902069487932225	5.39860248006295	-6.01024526608289	10.1461974460128	0.354798133281294	9.09211430001044	0.155288610103246	-5.13307349039983	6.36343160754312	0.440000000202923	0.730880928874164	0.925835565924229	0.67205505639871	0.887179851605046
[Fe] hydrogenase, HymA subunit, putative	Respiration	Electron donating reactions	Hydrogenases	-3.2164720596867	-4.13232543489638	-1.15080656657979	3.13775893461477	2.61337820040444	-1.07326645600418	10.6772556623959	0.412914345042025	9.43305281371507	1.11101007060028	-0.456456307815579	10.2966818297325	0.0884000042563511	0.00343928608494609	0.533925020247066	0.00149648184632705	0.373808911082261
[Fe] hydrogenase, HymB subunit, putative	Respiration	Electron donating reactions	Hydrogenases	-9.26545119733709	-8.99351878388499	-9.53884278318873	-0.656529417090567	4.74991022014999	-10.9781918859204	9.11131543826826	0.81985846326166	14.1257180786691	-0.125502840637626	-4.49995262895028	3.36414696188002	0.434400000222496	0.481616011291063	0.818215013515211	0.507987172270454	0.813372069823216
[Fe] hydrogenase, HymD subunit, putative	Respiration	Electron donating reactions	Hydrogenases	-7.98795746157377	-7.82973148436888	-8.14756179620981	-0.176472023738951	6.20568022710111	-11.4635279832955	12.1449327707242	1.03356650699993	15.9742282674627	-0.0251445926169957	-3.52147109028042	4.02101555403291	0.486600000044699	0.640839125493962	0.890397992053658	0.655229816623006	0.881418374494478
[Ni/Fe] hydrogenase, group 1, large subunit	Respiration	Electron donating reactions	Hydrogenases	2.04264452822905	2.57633954534915	1.52803186570334	-0.714430123320094	2.24270974496134	-5.84153878559971	2.88759864196353	0.24895841818422	6.18603493964229	-0.330071149511905	-7.14907508160201	2.63451795381374	0.365526895104076	0.224882927892444	0.725813637296121	0.329838641234926	0.781011538110941
[Ni/Fe] hydrogenase, group 1, small subunit	Respiration	Electron donating reactions	Hydrogenases	1.66361246759157	2.35808504832522	1.21239791780926	-0.840058857086997	2.02398022162119	-6.24362797240845	2.80323505368213	0.216289466843777	6.65434570398177	-0.337971431195402	-8.33142969755066	2.89944930057948	0.366200000480401	0.209983257536118	0.716334644527805	0.340971768169911	0.784641217488163
[NiFe] hydrogenase metallocenter assembly protein HybG	Respiration	Electron donating reactions	NiFe_hydrogenase_maturation	-5.73158896345837	-6.76415132686878	-2.26916126003685	3.169652623801	5.76188769247874	-7.16881247450576	13.2170044224728	0.712477635557971	13.3161133846907	0.520573624263918	-2.01512782819603	6.63165644496739	0.303400000775181	0.10988321579783	0.629122608384545	0.178020610967979	0.662981708024372
[NiFe] hydrogenase metallocenter assembly protein HypC	Respiration	Electron donating reactions	NiFe_hydrogenase_maturation	4.85998508772971	5.10076728054205	4.79097501964085	-0.463171914171287	0.897781650456833	-2.26094166985246	1.23468331788133	0.0781200565568306	1.81234875065399	-0.491613998444051	-8.80725367938239	2.37842231577954	0.326800000656055	0.101968338870047	0.633284265388114	0.211147102123882	0.725749837623467
[NiFe] hydrogenase metallocenter assembly protein HypD	Respiration	Electron donating reactions	NiFe_hydrogenase_maturation	5.69809321358144	5.84201690440981	5.61881897632404	-0.269651421796716	0.794956066912162	-1.95809239649359	1.1087703741655	0.0839217495503017	2.22642413609592	-0.300646047253771	-6.37407561992396	2.5694611448827	0.358728254860685	0.25050105918174	0.742887832498218	0.314329125982377	0.777400977833209
[NiFe] hydrogenase metallocenter assembly protein HypE	Respiration	Electron donating reactions	NiFe_hydrogenase_maturation	5.82453024020498	5.98596238885076	5.72625339187051	-0.289327078959979	0.818202183277382	-2.08214888946994	1.12160305683575	0.0942850559044934	2.23577786464331	-0.316269878931426	-6.72151234277746	2.31289523878446	0.351729654610855	0.195227649104572	0.707123936375494	0.274827393968261	0.762109174518522
[NiFe] hydrogenase metallocenter assembly protein HypF	Respiration	Electron donating reactions	NiFe_hydrogenase_maturation	6.98160811490674	7.14038209426283	6.9105990167806	-0.255142341384112	0.848513462957754	-2.10816447033074	1.18410268365216	0.0926042504328191	2.37020606658414	-0.256341518023502	-6.81798197230967	2.73351552746165	0.368000000472964	0.288453633277706	0.766295970339974	0.350325651129057	0.78679094543326
[NiFe] hydrogenase nickel incorporation protein HybF	Respiration	Electron donating reactions	NiFe_hydrogenase_maturation	-3.77159669012784	-2.93863548711732	-5.91065343619274	-0.327820048275678	6.52884510760501	-9.50929658265712	11.5784622063733	0.587521304317411	13.8574513452606	-0.0523138846091951	-4.86827311675605	4.73564707742045	0.48560000004804	0.813577769060092	0.948205884619474	0.842621349238996	0.946645799359351
[NiFe] hydrogenase nickel incorporation protein HypA	Respiration	Electron donating reactions	NiFe_hydrogenase_maturation	4.39952193811957	4.75513337270681	4.08374886622598	-0.439791968834539	0.83959712216554	-2.09603956494126	0.986984864847473	0.0863388908813501	1.95443044978382	-0.50702608765814	-7.47240803483137	2.33759327707842	0.289000000855724	0.101534219815973	0.632135818678807	0.118756392214597	0.630970172667293
[NiFe] hydrogenase nickel incorporation-associated protein HypB	Respiration	Electron donating reactions	NiFe_hydrogenase_maturation	5.18781372016116	5.32375300810635	5.10452757030261	-0.226777911134466	0.668868446230126	-1.87446003759906	0.900939632684128	0.0574549496740399	1.69184973657249	-0.28429266322223	-7.53283268447324	3.4338854854994	0.344800000572492	0.354181092922115	0.797647562179669	0.283493439996536	0.766191743128006
[Protein-PII] uridylyltransferase (EC 2.7.7.59)	Nitrogen Metabolism	NA	Ammonia_assimilation	2.61586946707613	2.02341627530374	2.6624431378308	0.669596709443153	3.26568299091731	-4.87266541388513	6.58108232913044	0.256252603583369	6.49723391390296	0.192964479110384	-2.81363601011253	5.42756579434631	0.381523695679194	0.399374149688519	0.814532809640457	0.402251672476131	0.799022075951389
1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	Phosphorus Metabolism	NA	Phosphate_metabolism	7.96047027607536	7.9937293218899	7.67377860556869	-0.201299272733706	0.791770146795538	-1.30505771233096	1.36171323906797	0.0352326938803735	2.20672386552564	-0.240764604399614	-9.35083197158868	6.93092616629606	0.413917216852278	0.834021606762581	0.956024999551194	0.535479984411873	0.837371531815023
1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	Clustering-based subsystems	Isoprenoid/cell wall biosynthesis: PREDICTED UNDECAPRENYL DIPHOSPHATE PHOSPHATASE	CBSS-83331.1.peg.3039	8.0441744728476	8.09910093211166	7.7792338832072	-0.336924849070974	0.819626414117566	-1.4272930752414	1.19394255755776	0.0513583284598335	2.14512090236963	-0.337811351529225	-7.69033863176792	4.62968548417054	0.361400000500455	0.523265252472918	0.858131046919053	0.33115991902834	0.782367637351411
1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Pyridoxine	Pyridoxin_(Vitamin_B6)_Biosynthesis	8.85399812945036	8.95260259601623	8.60828796395229	-0.368141124837829	0.879966577798097	-1.72634042662807	1.23612688543433	0.0472155191887462	2.36794248338077	-0.356252290515607	-8.78252861603795	4.09324327677824	0.342131574269525	0.313690547806008	0.779282578988206	0.24315046872632	0.748921229189638
1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1)	Clustering-based subsystems	Isoprenoid/cell wall biosynthesis: PREDICTED UNDECAPRENYL DIPHOSPHATE PHOSPHATASE	CBSS-83331.1.peg.3039	8.13862272860955	8.23967000671002	7.81750636118387	-0.357529689462194	0.780524043662612	-1.4864668815184	1.16511151542958	0.0479559201576288	2.04266316469788	-0.357173923625008	-7.80430071867165	4.82864268553939	0.381800000417322	0.432772038543306	0.825677082558553	0.404556063131915	0.798333557552996
1-phosphofructokinase (EC 2.7.1.56)	Carbohydrates	Monosaccharides	Fructose_utilization	7.91018627362516	8.09181214687763	7.81983785312588	-0.284188335219576	0.867393571344925	-1.64214887195847	1.56185658360765	0.0892118092056871	2.08706850445117	-0.275761594911108	-5.99532287317532	3.64053797070937	0.386322735852328	0.548288742905963	0.8666148365921	0.410071748684752	0.799872957713818
1-pyrroline-4-hydroxy-2-carboxylate deaminase (EC 3.5.4.22)	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline,_4-hydroxyproline_uptake_and_utilization	-1.95577861236983	-1.75704773190777	-2.22614369348366	-1.05891083946345	2.56402678916066	-6.03231688979377	2.87270627454291	0.327042214817606	5.72609544018072	-0.388445537262182	-6.37744321665154	2.18696862647033	0.343400000578774	0.168278419506411	0.686918032930797	0.269122042044643	0.749410278410261
1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54)	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage	-7.90703041837718	-8.4848411072509	-7.38596167403962	1.0036863955788	4.71794335203361	-9.65309195295962	10.4705047312242	0.713332358513161	14.1157238479528	0.188108063691977	-3.93609320110228	4.59026001718584	0.399120176315202	0.563842769198431	0.85865525932702	0.482971919721146	0.80536434713883
1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate dehydrogenase (EC 1.3.1.25)	Metabolism of Aromatic Compounds	Peripheral pathways for catabolism of aromatic compounds	Benzoate_degradation	-0.0136828785679413	0.676141445901694	-0.554903178004695	-1.06858336267823	2.22169596001676	-12.3325803729389	5.22942689715544	0.206922976009444	13.6545284270717	-0.275027402833899	-12.2185426462828	4.01935524530744	0.309938013137769	0.240962613444699	0.736313195411174	0.169830890471757	0.684374812988223
1,3-propanediol dehydrogenase (EC 1.1.1.202)	Carbohydrates	Sugar alcohols	Glycerol_fermenation_to_1,3-propanediol	-5.79775084399069	-6.51025080324389	-5.4356660702214	0.770605815574221	4.84601522193393	-9.74193596854948	8.48164349260565	0.804519211131321	12.0571131460165	0.144000450569782	-3.68237659073712	3.89197658557185	0.437000000213388	0.752546944665607	0.929206196064849	0.666579650999156	0.886376805488884
1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	Carbohydrates	Polysaccharides	Glycogen_metabolism	9.85043620501235	9.99515359689553	9.63756778700293	-0.319002888308157	0.872997945464257	-1.67122209394265	1.34682353376775	0.0616513509113589	2.1618435055344	-0.340105977392022	-6.14906029223789	4.02223926931666	0.338532294141943	0.445112028234261	0.829718841137188	0.235177921150057	0.741694103256488
1,4-alpha-glucan branching enzyme (EC 2.4.1.18)	Carbohydrates	Polysaccharides	Cellulosome	7.26937357775354	7.342528759072	7.17105810113906	-0.233282424847593	0.990133964979011	-2.02592184812146	2.09706199334991	0.0964371889199684	2.4690981444452	-0.204517118113077	-7.01599968850896	4.0281200127301	0.398120376278982	0.393533656771813	0.813035594882908	0.457700578059711	0.81215544488873
1,4-dihydroxy-2-naphthoate octaprenyltransferase (EC 2.5.1.74)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Menaquinone_and_Phylloquinone_Biosynthesis	4.01784475714476	4.50418830446272	3.66054102780348	-0.657399700470916	1.43974522714546	-3.35565669404858	2.24164658141322	0.122599525664977	3.45533525478988	-0.39563128959611	-6.69389771670113	2.64361828657283	0.331200000635045	0.234835143407407	0.732351208005907	0.231489196561952	0.741461902444858
12-oxophytodienoate reductase (OPR3)(DDE1)	Secondary Metabolism	Plant Octadecanoids	Octadecanoids	-7.33431681486511	-7.21851171546658	-7.44647913198438	-0.378143158437329	3.92962538411843	-7.88170961506816	6.48914246380601	0.650041306969608	9.25917210920733	-0.0914230993271802	-4.1265980335961	3.20396737416346	0.451309738216179	0.579620993300058	0.864899209940937	0.582418216458464	0.851612899683377
16 kDa heat shock protein A	Virulence, Disease and Defense	Adhesion	Mediator_of_hyperadherence_YidE_in_Enterobacteria_and_its_conserved_region	-2.48282753808392	-4.31932874873342	-0.645555862367146	3.26403027989243	4.68740760861464	-7.99548464324779	10.1465778927632	0.57611955889847	12.2413472266149	0.612671173806035	-3.03922724968064	7.58727264534603	0.264600001008119	0.130395667510071	0.649393430137073	0.0855312195544394	0.588361812802345
16 kDa heat shock protein B	Virulence, Disease and Defense	Adhesion	Mediator_of_hyperadherence_YidE_in_Enterobacteria_and_its_conserved_region	-3.11312667847895	-4.3205847834288	-0.957139358126454	3.16929935903052	5.39412362939405	-10.2814522573531	12.0408107154499	0.531212111485022	15.7061832567781	0.553223439372396	-3.81144694002065	8.89587420501088	0.246000001141159	0.196895981210486	0.692513729242	0.0627120743034056	0.556259309829074
16S rRNA m(5)C 967 methyltransferase (EC 2.1.1.-)	Clustering-based subsystems	NA	Conserved_gene_cluster_associated_with_Met-tRNA_formyltransferase	-2.7733232516562	-2.92941231909244	-2.71831545797551	-0.132609611237237	2.13044859574197	-5.09464222833033	3.40301783657341	0.2603707259422	5.50902519962337	-0.0562861005080851	-5.24260107644072	3.41487150224698	0.477800000074146	0.627528803896373	0.890122722540628	0.83504792266557	0.943992712857475
16S rRNA processing protein RimM	Protein Metabolism	Protein biosynthesis	Ribosome_biogenesis_bacterial	6.74421094326928	6.77276628564164	6.57818274436059	-0.0927740636921168	0.810745097392231	-1.09385164293645	1.38393373308543	0.0416869323359426	1.8796834785654	-0.125736523576798	-6.05915700696182	5.70811733795157	0.435112977624426	0.892951376389909	0.971898952781032	0.63753518153673	0.873991463777714
1H-3-hydroxy-4-oxoquinaldine 2,4-dioxygenase	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	N-heterocyclic_aromatic_compound_degradation	-9.27884692348517	-9.06861332154942	-9.46519879211958	-0.404406778435222	4.51803034837872	-10.2560270479548	9.14022309585467	0.823054972588142	13.5407219088153	-0.0795211703397622	-4.31112902201946	3.69328153794245	0.457508498442951	0.491739468886209	0.824451769888021	0.528874883630302	0.823675046363155
1st GPH family transporter in unknown oligosaccharide utilization Sde 1396	Carbohydrates	Di- and oligosaccharides	Unknown_oligosaccharide_utilization_Sde_1396	0.993751144049794	1.1061219463855	0.829885952911354	-0.236175561565039	1.82246245152643	-3.59490132767986	2.95380791943868	0.189756313565124	3.77518988258722	-0.128146836707726	-5.24821485812125	2.98833995323638	0.426514697310847	0.480307673164708	0.842664842634613	0.623803589599255	0.869307941220723
2-(acetamidomethylene)succinate hydrolase (EC 3.5.1.29)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Pyridoxine	Pyridoxin(Vitamin_B6)_Degradation_Pathway	-7.59280825437168	-7.5911219995075	-7.595018702593	-0.123835806599201	3.10884753805566	-6.56029264788417	5.64200478980479	0.58724821052573	8.23030079033079	-0.0346224641748945	-4.03003051469786	3.23856616322556	0.483000000056732	0.581934806513966	0.864392917058205	0.608249161055663	0.860824388659314
2-amino-3-carboxymuconate-6-semialdehyde decarboxylase (EC 4.1.1.45)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_catabolism	-1.88560087910115	-2.10320428586535	-1.79153174597777	-0.266580131553882	3.3563405323753	-12.3324786654282	4.46232587051363	0.523757858016998	14.2685341011705	-0.0653539527861006	-7.0235927598846	2.99146149722248	0.457800000141676	0.39309098866236	0.809277101935927	0.792691236008574	0.929561872084388
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)	Amino Acids and Derivatives	Alanine, serine, and glycine	Glycine_Biosynthesis	5.80559034032973	5.92751261565369	5.51517554672353	-0.402829850442871	0.838725024015725	-2.12653345040593	1.03455475075163	0.066489340386843	1.86639431859726	-0.405239796712039	-6.89398108383537	2.00954583430216	0.340331934205704	0.135303747114089	0.666281876248906	0.242728268635389	0.74150853047117
2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase (EC 2.5.1.-)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	-0.0738532455737673	-0.190554749886848	-0.0683107165362369	0.792509115353838	2.30083181864941	-2.49069000281026	5.36773060376647	0.235656692154599	4.86343339494422	0.328631886037158	-2.47480606743518	6.08707388360989	0.366926615154267	0.193122548850685	0.705813543929822	0.343421193357726	0.783388224405455
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Methanopterin_biosynthesis2	5.08152498490126	4.88955224406802	5.27229207416804	0.198220229978238	1.09963153191058	-1.94649819153935	1.87662104272956	0.128298804278365	2.20671374316326	0.171319258282276	-3.65547903246143	4.80596303613489	0.431713657500401	0.695697446559139	0.914484350080543	0.638183322869082	0.874592824943381
2-amino-4-ketopentanoate thiolase, alpha subunit	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Anaerobic_Oxidative_Degradation_of_L-Ornithine	-2.36917329256375	-2.18225229928402	-2.68368351501342	-0.0981007380487924	2.95433246101475	-6.44903861056751	6.73388415255586	0.473415447667657	8.8584140888533	-0.0270688095776914	-4.27294690823688	4.0379685712769	0.485502899468461	0.831115261893243	0.953739812746967	0.888343620775509	0.962704254617009
2-amino-4-ketopentanoate thiolase, beta subunit	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Anaerobic_Oxidative_Degradation_of_L-Ornithine	-0.725055690384105	-0.0976444798852967	-1.1532988304611	-0.916893815858666	2.00643974943239	-4.28296084948357	2.67435673525239	0.269204527774265	4.33203882480463	-0.455558872283086	-5.68025025659458	2.42400666983471	0.280000000909392	0.166169110300739	0.687268661679656	0.114263352746325	0.624323926232327
2-aminoethylphosphonate ABC transporter ATP-binding protein (TC 3.A.1.9.1)	Phosphorus Metabolism	NA	Phosphonate_metabolism	-6.09290808420746	-4.8175034131418	-6.89650286422801	-1.64330186108075	5.75646805389899	-11.8953087068383	10.6151097384108	0.909394262478	15.4362442091415	-0.257818887249202	-4.50043355824085	3.14602015419277	0.386322735852328	0.499244084293778	0.834127256792764	0.438839063413367	0.803096884129228
2-aminoethylphosphonate ABC transporter periplasmic binding component (TC 3.A.1.9.1)	Phosphorus Metabolism	NA	Phosphonate_metabolism	-8.18649063375776	-8.50639723137071	-7.92475124923265	0.484902955372466	4.74781756953161	-11.1804017889376	9.42668282856771	0.746887605861643	14.9025634573651	0.0838706470740277	-4.83601443177393	4.17715202339497	0.454200000153958	0.62876105867146	0.885055601450112	0.562954523804369	0.842782420473017
2-aminoethylphosphonate ABC transporter permease protein I (TC 3.A.1.9.1)	Phosphorus Metabolism	NA	Phosphonate_metabolism	-8.52997154712095	-8.72029397058209	-8.35480164284382	0.277896030477169	4.74571925772293	-11.8277246713205	9.84272838920987	0.733464606915891	15.1447712108057	0.0455158816326203	-5.29417242206231	4.28114127394635	0.47250549899211	0.589954092947723	0.869058994675572	0.554387440732642	0.837698278787384
2-aminoethylphosphonate ABC transporter permease protein II (TC 3.A.1.9.1)	Phosphorus Metabolism	NA	Phosphonate_metabolism	-6.47095981195577	-7.58436650931804	-5.28161750983688	1.86754317284488	5.89279951225782	-10.8398894150227	12.6202850592179	0.925476999946837	15.9922997970847	0.273859974439522	-3.17504077827922	4.54610232324912	0.385200000403962	0.470582529296217	0.824654173017316	0.432973868237026	0.800692789624019
2-aminoethylphosphonate uptake and metabolism regulator	Phosphorus Metabolism	NA	Phosphonate_metabolism	-3.72812529213813	-3.79686727014328	-3.65997656245153	0.261966530476757	5.65659656878444	-12.5238226608296	10.5091018204916	0.668812477293196	15.6285536415391	0.0433509831115827	-4.80647506748232	4.44816838053725	0.475304939094683	0.75919058437538	0.93156814933915	0.82148396804434	0.939475006431288
2-aminoethylphosphonate:pyruvate aminotransferase (EC 2.6.1.37)	Phosphorus Metabolism	NA	Phosphonate_metabolism	4.8211816422772	4.77180271954877	4.97370770210543	0.284299690060136	1.40389987640226	-2.49128273589842	2.78359640864465	0.179658998620677	3.11309815008079	0.154208882317371	-3.61046447324282	4.70922001586901	0.438400000208498	0.759108294076409	0.934814149297515	0.674535809391847	0.888084848236295
2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	polyprenyl_synthesis	6.67615576318504	6.7379192202733	6.35453428631457	-0.164983544569678	0.80719254674479	-1.11494480666879	1.5755821506709	0.0512349439689086	2.08430675908963	-0.226745137404256	-8.782365378921	6.75111093696345	0.411517696765062	0.875338651135537	0.966827940495736	0.548313007426011	0.84158194039545
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	Cell Wall and Capsule	Gram-Positive cell wall components	Teichoic_and_lipoteichoic_acids_biosynthesis	7.77604625187021	7.82404861859901	7.46371509265154	-0.323320666162104	0.860332626510821	-1.57073054822623	1.1844110210008	0.0404561088294549	2.17000014845616	-0.373316278235001	-9.35058584681006	4.40203092558976	0.388522295931765	0.337842458263265	0.790787800555795	0.424286464309684	0.802833568366289
2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase (EC 1.1.1.127)	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization	-2.6511656766292	-2.93093354216792	-1.70951499441212	2.00893061486326	4.46307823896656	-8.19720305043954	12.6165981754974	0.450426683251869	14.4710875502111	0.39507839550947	-2.89495560740809	7.92698742632145	0.297600000806885	0.204529719660911	0.701627082932834	0.13960309814025	0.651663038346888
