subsys4	subsys1	subsys2	subsys3	rab.all	rab.win.healthy	rab.win.nash	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Ribose ABC transport system, high affinity permease RbsD (TC 3.A.1.2.1)	Carbohydrates	Monosaccharides	D-ribose_utilization	3.70177366818598	3.26635918742603	4.6519228405456	1.20320840990311	1.21152135747051	-0.833348404384854	4.16643902915957	0.122065055906654	3.61833743993667	0.90299315279415	-0.898389707771849	12.6122243246026	0.138845706973346	0.00943884660896602	0.533742991005798	0.00532543598042824	0.384827072309086
Phosphoenolpyruvate carboxykinase [GTP] (EC 4.1.1.32)	Carbohydrates	Central carbohydrate metabolism	Pyruvate_metabolism_I:_anaplerotic_reactions,_PEP	4.78352571532364	5.25252463625089	4.38089482797057	-1.44414952022149	1.59740402322427	-6.88744592508721	0.65091879056084	0.148794623031245	5.72345135593653	-0.881203081935845	-11.7137094921484	0.41726332667721	0.113884749382085	0.0107956647324642	0.5344785430725	0.0023876930925112	0.379547503437516
DHA-specific IIA component	Carbohydrates	Central carbohydrate metabolism	Dihydroxyacetone_kinases	2.24317487223804	1.5789089702948	2.98476474917494	1.05491312948179	1.39477252936064	-1.15665328139964	3.34426778500447	0.115598332261757	2.58503017215104	0.879843314952785	-1.52062913735432	10.3885495311829	0.176287164514999	0.00969681574305193	0.533891922466906	0.01447145153608	0.429925496238094
Putative phosphoenolpyruvate synthase/pyruvate phosphate dikinase, N-terminal domain	Carbohydrates	Central carbohydrate metabolism	Glycolysis_and_Gluconeogenesis	-4.51703094434719	-2.32118958559094	-6.37033967152947	-4.63210332535153	4.61918376136005	-15.817417024956	5.42385127414706	0.765811202307077	15.9688847493329	-0.854350599532349	-7.75918445751411	1.69453632506459	0.14218764921015	0.0235890813931633	0.547670634699337	0.00714963248825478	0.394695861811536
PrpF protein involved in 2-methylcitrate cycle	Carbohydrates	Organic acids	Methylcitrate_cycle	1.90407103169886	1.09796257898511	2.59065206199764	1.54351085103859	1.61294816213391	-1.00051539307535	4.7498671526496	0.171476123485395	3.80980953362836	0.841408399506739	-0.960162488028941	8.46389847751848	0.170046920413851	0.00690079055609455	0.533322432570837	0.0101065729935699	0.407238733642714
Beta-N-acetylhexosaminidase, (GlcNAc)2 catabolism	Carbohydrates	Aminosugars	(GlcNAc)2_Catabolic_Operon	-2.40311627891726	-1.59703406373695	-4.47156209902566	-2.87994230182126	3.0516692937758	-13.7750442405048	2.24511964556363	0.3971069904742	13.862111214825	-0.840570103366571	-13.2412202915581	0.958986982353205	0.148206069532858	0.0169942237200927	0.540014880431536	0.0070209154235857	0.391510553919882
Gluconate operon transcriptional repressor	Carbohydrates	Monosaccharides	D-gluconate_and_ketogluconates_metabolism	-0.178700119927795	0.67638099311471	-1.00333095015995	-1.99293385932815	2.31652546131822	-6.52209912819176	1.98848822440195	0.279512500379379	6.15041134719479	-0.835049089518494	-7.66561407786844	0.969625547937041	0.170046920413851	0.0135598182091713	0.536098437560886	0.0091454235586395	0.402724779927829
3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)	Carbohydrates	Fermentation	Acetyl-CoA_fermentation_to_Butyrate	-6.47004415826295	-3.98707762710396	-8.06970156258952	-4.08142092483554	4.56316254251574	-14.524671758949	5.45335290671659	0.665357123015541	13.760055088106	-0.829226076087452	-8.57827399209523	1.32778850648712	0.190327714994814	0.0326220237047625	0.555865503320991	0.0295072453668622	0.455666969522202
Predicted keto-inosose hydrolase	Carbohydrates	NA	Sugar_utilization_in_Thermotogales	-0.566791280777359	-1.12124986428736	-0.0842104995102275	1.1359087808324	1.43060278992928	-1.33606039987328	3.93290303979227	0.206620534788165	2.90194758950271	0.82870279579879	-1.03947618208344	8.25522512049057	0.157812630951653	0.00947060723610797	0.534021972734779	0.0105423673656065	0.410645545411652
Cytosol aminopeptidase PepA (EC 3.4.11.1)	Carbohydrates	Central carbohydrate metabolism	Dehydrogenase_complexes	4.20152035747811	4.06116104260158	5.0825778644091	1.17246502735926	1.30667094491043	-1.16077627601372	4.23190439817737	0.109440335869928	3.76715420396078	0.828393450430967	-1.17174688032793	11.4728594241728	0.182812607990591	0.0166685038674345	0.538074307013553	0.0138415667150187	0.42553712593414
Predicted transcriptional regulator of N-Acetylglucosamine utilization, LacI family	Carbohydrates	Aminosugars	Chitin_and_N-acetylglucosamine_utilization	-2.72409530719457	-2.17700027287868	-5.03612868450934	-2.79638448922325	3.40017702869863	-10.0938334773135	2.2777665198764	0.3328922709722	10.0120466824941	-0.825764425334732	-9.37337976723508	1.72860839246683	0.21216857404983	0.0186387321095299	0.540957327187442	0.0313119905442854	0.492323489892623
Glycerophosphoryl diester phosphodiesterase, periplasmic (EC 3.1.4.46)	Carbohydrates	Sugar alcohols	Glycerol_and_Glycerol-3-phosphate_Uptake_and_Utilization	1.29157652908919	0.458481289269693	1.65389260488074	1.19412247436684	1.40265999322075	-1.00921798051128	3.80320728570148	0.129086977326642	3.27878501499341	0.819651111736107	-1.03250258011015	9.43614033016379	0.160937627710115	0.010473647599974	0.534155698423474	0.0130720551700621	0.421488050113462
Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	Dehydrogenase_complexes	1.38411569596611	2.76592992585653	0.459376691895649	-2.16990057528117	2.64181095335576	-6.75687820778687	2.1385724842562	0.345322978278041	5.04512063303352	-0.811799800491397	-7.73561877178777	1.07393605741252	0.191887776253927	0.0106154950128114	0.533833573806179	0.0179656716155362	0.445589598226672
Ethanolamine utilization polyhedral-body-like protein EutM	Carbohydrates	Sugar alcohols	Ethanolamine_utilization	-0.940785816609697	-2.29890716750964	0.370181893842272	2.88052520021601	3.50314464837724	-4.25735786898115	8.75175094970762	0.458205459777168	8.03105040255273	0.808201838607818	-1.46228336717241	8.96848876369146	0.143525888065967	0.0129033256670311	0.53560319834504	0.00739057527225097	0.395336123606861
Gluconolactonase (EC 3.1.1.17)	Carbohydrates	Central carbohydrate metabolism	Entner-Doudoroff_Pathway	3.58223693514958	4.46254703178674	2.11379639035531	-2.04776882963933	2.50189493608886	-5.69013239853279	3.13614217937609	0.259070928605021	5.65875139871204	-0.808198665510176	-11.7549579717384	1.63057249271648	0.218408819988909	0.0223839825893291	0.542605555698229	0.0367099884442183	0.510653880259766
Periplasmic alpha-amylase (EC 3.2.1.1)	Carbohydrates	Di- and oligosaccharides	Maltose_and_Maltodextrin_Utilization	2.54574488431927	3.39630974651649	1.43191710954799	-2.06985069920904	2.34592157018017	-7.96801155763507	2.55865848625533	0.311390340857565	6.93173437565372	-0.807288570729251	-10.3218313103489	1.11959213448671	0.159126494224551	0.0131849252781576	0.535867315473853	0.0107559091450345	0.41041272808977
Citrate lyase gamma chain, acyl carrier protein (EC 4.1.3.6)	Carbohydrates	Central carbohydrate metabolism	TCA_Cycle	-2.94078082800778	-3.50484228958514	-2.45795497764348	1.56630731826044	2.06071669811981	-0.659340685123609	6.88174190166397	0.222744063841126	5.22950090040828	0.803425458555188	-0.537222762214171	12.4738717111772	0.12812516931875	0.00971000475665464	0.534134306797477	0.0086606625765875	0.402376284501234
Uncharacterized sugar kinase YegV, PfkB family	Carbohydrates	NA	Unknown_carbohydrate_utilization_(_cluster_Yeg_)	1.48474125611291	0.130215592123916	1.82262392277319	1.78896187254677	2.3725080182155	-1.82852165176387	5.37617004626927	0.119097698495465	6.21377909389158	0.80135174434496	-2.36680280701508	19.147191504676	0.190625101988952	0.017679445001617	0.538733591574769	0.0207655637705947	0.459267101733409
2-ketogluconate transporter	Carbohydrates	Monosaccharides	2-Ketogluconate_Utilization	-1.94724481414802	-3.36568338730882	-0.640213970802945	2.53204878514199	2.72085640860949	-5.33373011834562	6.96406937389091	0.5130021990383	8.99421406097823	0.800970375636719	-2.52965813526955	6.88705911796684	0.18252740897346	0.056332628671788	0.579927444756865	0.0198152394238888	0.451621044022417
PTS system, chitobiose-specific IIB component (EC 2.7.1.69)	Carbohydrates	Aminosugars	Chitin_and_N-acetylglucosamine_utilization	-3.5041547675308	-5.75738175480343	-1.6956302070926	4.49884352823252	5.48744393672525	-7.19575034197872	15.9448745499566	0.636565494614163	14.4272332564137	0.800887609505132	-2.29574343065886	9.02901945105014	0.150000139622277	0.0359587862792839	0.56037779672886	0.00806968041633289	0.399356072055715
Predicted rhamnose oligosaccharide ABC transporter, permease component 1	Carbohydrates	Monosaccharides	L-rhamnose_utilization	-2.75068158488274	-1.62751195478619	-3.95599141422692	-2.44652867067148	2.91418780282506	-9.83620692833599	1.6752659517209	0.31594590970602	8.89789849783237	-0.795258390962482	-12.000840714905	0.972043215172224	0.120124987225143	0.0108848347074371	0.535525976932013	0.00512669412630713	0.386380569653923
PTS system, galactosamine-specific IIC component (EC 2.7.1.69)	Carbohydrates	Aminosugars	N-Acetyl-Galactosamine_and_Galactosamine_Utilization	0.14076282466803	-0.840045928314082	1.07616411222903	1.99717711730623	2.4684189203615	-2.31811976811826	6.70966099856258	0.269900694010771	5.13093201164932	0.793705245533251	-0.978777113139593	10.3107148179817	0.210608512596037	0.0170073901218353	0.538509401621461	0.0277214440938319	0.483368518483826
Glucosamine-link cellobiase (EC 3.2.1.21)	Carbohydrates	Aminosugars	(GlcNAc)2_Catabolic_Operon	0.954979571400651	1.52471056334437	-0.766005384387944	-2.87365774469858	3.17268158913305	-13.467802903141	3.22287142446132	0.288211642891682	13.4400617452116	-0.78731247599139	-12.9882428023759	1.24583290427485	0.165366737597098	0.024578042118689	0.546277489612911	0.0108681348643616	0.410337705048504
Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), ADP-binding subunit DhaL	Carbohydrates	Central carbohydrate metabolism	Dihydroxyacetone_kinases	3.95867461965319	3.70127910210659	4.50806289600521	0.929940443855413	1.29616731842997	-1.17366188233982	3.09858388520025	0.114804906618225	2.45653455968848	0.781675115671527	-1.43690573509418	10.3476060961296	0.184375106752071	0.0175733618369439	0.538983049551979	0.0200636244560393	0.455686275010652
Predicted beta-glucoside-regulated ABC transport system, permease component 1, COG1175	Carbohydrates	Di- and oligosaccharides	Beta-Glucoside_Metabolism	-1.73700991474106	-2.99256616579747	-0.309053890157319	2.90657272201691	4.15578742482183	-2.89118659393944	11.9525324606884	0.448166466339827	9.72225728194834	0.770496692490735	-1.21244359370604	11.3052611986702	0.154687634318785	0.0118471754295645	0.535385731147357	0.00862243648379484	0.400017074299768
Aldose 1-epimerase family protein YphB	Carbohydrates	NA	Unknown_sugar_utilization_(cluster_yphABCDEFG)	2.46356209857967	3.35107455226971	2.2870298904025	-1.10779801259603	1.34402129989022	-4.42562281078699	0.91150395302495	0.0950596568371507	3.54779861206574	-0.768578303931615	-14.4356568870262	1.40952435396614	0.192187600843549	0.0133206736177321	0.536071837133355	0.0196101547446362	0.453861131504675
Predicted L-rhamnose mutarotase	Carbohydrates	Monosaccharides	L-rhamnose_utilization	-2.79125836647879	-3.69755650341938	-1.33718994110128	2.57937257432767	3.18446339971039	-3.78360138743406	8.7210114157017	0.392805961011277	8.59900758306287	0.768041829130266	-1.93707724731973	7.35540029857959	0.188767653753368	0.0303549161115237	0.552668164572575	0.0192836261068653	0.445638187576652
3-keto-L-gulonate 6-phosphate decarboxylase homolog	Carbohydrates	Monosaccharides	L-ascorbate_utilization_(and_related_gene_clusters)	-1.40067681829261	-2.84576606813074	0.0539092952762807	2.82780063195085	3.88466552478702	-6.44865829194493	9.9702809075265	0.320961297047499	11.7727507793019	0.761875694611316	-1.8694476000042	11.3642174767942	0.164062624586937	0.050769939067411	0.572145811444084	0.0134829010965814	0.421854938445992
Phosphoenolpyruvate-dihydroxyacetone phosphotransferase (EC 2.7.1.121), dihydroxyacetone binding subunit DhaK	Carbohydrates	Central carbohydrate metabolism	Dihydroxyacetone_kinases	4.139903860574	3.9834405250243	4.77788644145637	0.842664416474303	1.20728864577282	-1.09263264487303	2.66884963376029	0.104308755517129	2.04886458943091	0.753898696209737	-1.1789666599665	11.1681534245443	0.202808205527589	0.0181473508816567	0.538912903367495	0.0304166373487194	0.495770009582744
Malate:quinone oxidoreductase (EC 1.1.5.4)	Carbohydrates	Central carbohydrate metabolism	TCA_Cycle	-1.70058711878676	-2.8443476958409	-0.251145054907216	2.45719581194082	2.92188578433627	-5.54048682922952	7.96409976004482	0.324125393327909	8.28622220922534	0.747262016314539	-3.46264783228245	10.9230295242335	0.159375129315649	0.0372264001839863	0.561510356242994	0.00821911737643162	0.397754738826272
PTS system, lactose-specific IIA component (EC 2.7.1.69)	Carbohydrates	Di- and oligosaccharides	Lactose_and_Galactose_Uptake_and_Utilization	2.2692422681102	2.56517787336331	1.31835813338899	-1.20706749229172	1.27441524561739	-5.70912285354358	2.50701594683448	0.131266714614834	5.05111476046088	-0.746360113054759	-12.4796004885143	2.53248503094933	0.14218764921015	0.0350940180583154	0.560363855791552	0.00727868783693087	0.393869426149824
L-arabinose-specific 1-epimerase (mutarotase)	Carbohydrates	Monosaccharides	L-Arabinose_utilization	6.32530545655077	6.54310044608493	5.59298621555645	-0.963940537889058	1.30676620480641	-4.01689612399807	0.866145468793121	0.0734640100249775	3.44839220345595	-0.744299352543889	-15.2389443424027	0.944958764256699	0.193447837530273	0.0191893593885158	0.54041913427201	0.0183630707527766	0.44851751724181
Ethanolamine utilization protein EutP	Carbohydrates	Sugar alcohols	Ethanolamine_utilization	-1.22007608261911	-2.80346559119553	-0.916375215118904	2.10654156723331	2.72825679234281	-1.61653916021795	9.39202084060187	0.266140548713109	7.79396491415773	0.73323107768266	-1.01284993651502	11.0564379458097	0.165366737597098	0.0124274817381625	0.535506330589057	0.0092388745155773	0.403477014580184
L-fuconolactone hydrolase	Carbohydrates	Monosaccharides	L-fucose_utilization_temp	-0.922322641227186	-1.36968761272278	0.0559249726449043	2.03636509466018	2.43790995071292	-2.63145609147976	5.98192855347373	0.283987208781144	6.3930342442463	0.732530906231709	-1.34505360597031	8.41635126488625	0.234009435614883	0.0335679892553183	0.557548326271769	0.0508566873335643	0.533911550766306
Lactate-responsive regulator LldR in Actinobacteria, GntR family	Carbohydrates	Organic acids	Lactate_utilization	-2.08480277304328	-1.31165867324949	-3.21578614809355	-2.20662029867598	3.13879970597744	-7.40576687004892	3.37573291829207	0.438688851745244	6.29223925362108	-0.730394502165399	-6.89023975185572	1.72523002801561	0.223437581069721	0.0270910411344834	0.549492221726436	0.043948589626318	0.520951561868996
Predicted D-glucuronide-specific TRAP transporter, small transmembrane component	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization	2.21376296960737	1.01352944526401	2.44509833780833	2.05223698484886	2.55724103122678	-1.90633830275547	6.36508579393296	0.219233253192028	4.77837454371164	0.722719003799527	-1.45493812197643	11.1713346528046	0.252730175590705	0.0257394530106195	0.547662029234897	0.080658324357531	0.583031970551664
DNA-binding response regulator GltR, controls specific porins for the entry of glucose	Carbohydrates	Central carbohydrate metabolism	Peripheral_Glucose_Catabolism_Pathways	-2.20418705669188	-1.74339154736544	-3.01197233681417	-1.44629790554102	1.87027924295465	-5.17682273043136	1.69195712516067	0.265303089263972	5.26377623877483	-0.720142286010754	-8.10157355823802	1.6638059220296	0.243369805453597	0.0348011582306849	0.558156020654495	0.049610195338717	0.530330887199627
D-arabitol dehydrogenase (EC 1.1.1.250)	Carbohydrates	NA	Sugar_utilization_in_Thermotogales	-1.1171271703937	-0.425437926461596	-2.30939466381103	-1.67469119726507	2.15354980240913	-4.73247590599876	2.64333646500675	0.23946047917446	4.73488229343416	-0.7181719045057	-8.3929447693922	1.66619668797042	0.210608512596037	0.0277508525289787	0.549850655836848	0.0329512302712767	0.49553083555668
Isocitrate dehydrogenase [NAD] (EC 1.1.1.41)	Carbohydrates	Central carbohydrate metabolism	TCA_Cycle	2.53882498927219	3.15238825264985	1.94445250466034	-1.17886666409877	1.64879166452521	-3.90049246921222	1.93758145443436	0.120967352465906	4.08658577558452	-0.718156530427136	-10.8188746832763	2.4346058176099	0.212500087382835	0.0362356063503639	0.561964750168486	0.0254299928013163	0.478699887150753
PTS system, sorbose-specific IIA component (EC 2.7.1.69)	Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	-5.70209989318296	-7.14025482161133	-1.96702687502441	4.84163968747206	6.12087458821115	-7.71861738474398	16.8235754699427	0.978816731946164	17.0350210031314	0.717361740262268	-2.11342107365299	7.02539306613557	0.234009435614883	0.0622092864690899	0.584074304491247	0.0589718669488406	0.531879110647596
Possible carbon dioxide concentrating mechanism protein CcmK	Carbohydrates	CO2 fixation	CO2_uptake,_carboxysome	-5.34886191106559	-4.14868598361534	-7.61168729393519	-3.0107916339292	3.57113392893484	-8.91496488859955	4.56981089905092	0.525310574790722	8.92810902079409	-0.710882931782416	-8.34129503193872	2.20482956027876	0.244929867123359	0.053759563994439	0.574211729296484	0.0779845275660872	0.558726801851795
Aconitate hydratase (EC 4.2.1.3)	Carbohydrates	One-carbon Metabolism	Serine-glyoxylate_cycle	6.72458389024553	6.89317077352963	6.40007052221335	-0.719103105928101	0.870342576790102	-2.01491029508955	1.1170975416438	0.0801411096558948	2.04617478171882	-0.697961035874297	-8.58744734410997	1.76793335508748	0.226562579367501	0.0494348070346018	0.573480990159219	0.0375814926172898	0.511525010614425
Hypothetical protein TM0950	Carbohydrates	NA	Sugar_utilization_in_Thermotogales	4.56430710255927	5.17482705212456	4.24111720194033	-1.03796383760393	1.466555695803	-3.33310505241593	2.33724033880601	0.120657145167316	3.51690688072913	-0.697842160495801	-11.7799838096107	2.68984433349588	0.249610052180681	0.0631312734531427	0.584218804330412	0.0585463902390179	0.552194128457964
N-acetylglucosamine related transporter, NagX	Carbohydrates	Aminosugars	Chitin_and_N-acetylglucosamine_utilization	1.88461772271243	2.8879813336713	0.978285026048495	-1.56194891212483	1.93290173383428	-4.56481209363877	2.41110090366778	0.213795711692751	4.45034404989028	-0.697202320539251	-8.80451132659199	1.69563589024249	0.234375075290381	0.0371820871771947	0.562954990147182	0.0429470152525493	0.522499450661659
Unknown pentose kinase TM0952	Carbohydrates	NA	Sugar_utilization_in_Thermotogales	-7.08049591059863	-4.76542351670581	-7.83794428859184	-3.11020145036733	4.03813611303286	-9.7334595579082	4.44276452855389	0.591127929610886	9.67616251753956	-0.696007047296461	-7.51971627871397	1.74557605847568	0.238689620494648	0.0635960437111539	0.584322240716584	0.0954065767823508	0.554479048985119
Galactose-6-phosphate isomerase, LacA subunit (EC 5.3.1.26)	Carbohydrates	Di- and oligosaccharides	Lactose_and_Galactose_Uptake_and_Utilization	1.83279594150332	2.55044697400896	1.23396492087186	-1.40753959087771	1.82073866854568	-4.97572480588962	2.30124906637838	0.221520534829216	4.18578547328714	-0.695314234889219	-8.51392277521135	1.56535776812408	0.209375089296689	0.0249520658168648	0.54684536778319	0.0272893708458724	0.483940191376808
Maltose operon periplasmic protein MalM	Carbohydrates	Di- and oligosaccharides	Maltose_and_Maltodextrin_Utilization	-3.82660752667333	-5.38461058631634	-1.1555334696324	4.2094070495545	5.35810830319889	-6.19301979001408	14.7571357029739	0.801918902662516	14.6243508469596	0.693889556343538	-1.53885609891231	8.34883588286569	0.219968881503302	0.0490012533393631	0.571081997064705	0.0385092365065275	0.500730708321478
Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	Carbohydrates	Central carbohydrate metabolism	Dehydrogenase_complexes	-0.443949269579687	-1.5806475558346	0.432970639509408	2.22150856757964	2.9348570743108	-4.143455381678	7.70610861680511	0.331367574172535	7.33899326293791	0.693218285565094	-1.84456798860389	8.14440377780945	0.204368266913498	0.0435484175955622	0.567848927932276	0.0203307842505791	0.455649442826204
Myo-inositol ABC transporter, periplasmic sugar-binding protein InoE	Carbohydrates	NA	Sugar_utilization_in_Thermotogales	-1.00426315727418	-0.521400563927934	-3.63226287362458	-3.01120457599778	3.85266049415513	-13.4636744287143	2.70391759907637	0.547315816911807	13.5965384462427	-0.692580189264627	-11.2513228315704	1.09937133027087	0.198128021458569	0.0230307867886634	0.544205659127912	0.0222399746151681	0.463850078744114
Mesaconyl-CoA hydratase	Carbohydrates	Central carbohydrate metabolism	Ethylmalonyl-CoA_pathway_of_C2_assimilation	-8.17244251416722	-5.99253389621469	-9.30266818384997	-3.82852725619867	5.05198202535825	-13.1707407276066	5.71182684459703	0.945734471999768	13.6684603845219	-0.690857468779374	-5.62390938177713	1.87536975063322	0.234375075290381	0.0912537420529258	0.605052936390813	0.0993713499155643	0.548708275891901
Chitin binding protein	Carbohydrates	Aminosugars	Chitin_and_N-acetylglucosamine_utilization	7.37276063932808	7.87916908140156	7.11281851788813	-0.740777910718577	1.10293979387458	-2.64592051796243	1.06076754040857	0.0613181912128831	2.45542347454342	-0.690806115171073	-17.5828847406407	1.30133804848691	0.223437581069721	0.0276146566610226	0.551228505008662	0.0349314602773388	0.504758970665785
Hexuronate utilization operon transcriptional repressor ExuR	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization	6.1007481036102	5.7233222494937	6.29672083000717	0.672644703580859	0.838887595250923	-0.949206493650595	2.24433146462457	0.0794820676905864	1.90716294739454	0.689216173782556	-1.55942396750331	9.44265489966504	0.223089004565847	0.0245895728948427	0.545624449491284	0.0393373557556994	0.515202377316926
Predicted beta-glucoside-regulated ABC transport system, permease component 2, COG0395	Carbohydrates	Di- and oligosaccharides	Beta-Glucoside_Metabolism	-3.96384838403565	-2.70062385357029	-6.31232858955565	-3.34307659345612	4.3103923807174	-13.834146340939	6.36120117220267	0.659365479834142	14.2926812873569	-0.684905170873064	-9.40187240345636	1.99529392041234	0.187207592530037	0.0471021920086232	0.565574068565799	0.019647281414406	0.449488683515787
DHA-specific phosphocarrier protein HPr	Carbohydrates	Central carbohydrate metabolism	Dihydroxyacetone_kinases	-1.18356870967036	-0.0484561308945732	-3.03616669658745	-3.29730411518691	4.76591788733604	-12.8828186660266	4.35344196687534	0.694027468637112	12.2711060814196	-0.683737649171535	-8.72085755925646	1.20329321212954	0.213728635516292	0.0257796313921583	0.548543957731368	0.032473573253372	0.499654491757876
Putative membrane protein, clustering with ActP	Carbohydrates	Central carbohydrate metabolism	Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate	-3.79264180463634	-5.54084554774847	-0.489956750325012	4.11342678907161	5.55323001960097	-8.31211027033015	13.0694312911946	0.583943818328539	12.7817248100016	0.673113462142946	-2.75665522630163	8.66278113819111	0.257410360760513	0.0696437875703232	0.592739697356062	0.0851151315789474	0.580545099167977
Glucitol operon activator protein	Carbohydrates	Monosaccharides	D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	2.33801484192164	1.95100028193092	2.97615554378168	1.01727933412014	1.18361864910325	-2.76966334131775	3.26469743254169	0.102360493121112	3.79729525453021	0.668931714530269	-2.98370103261135	8.91195757823606	0.188767653753368	0.0778886217933838	0.600555417651796	0.0243174612732469	0.471881611588081
2-ketogluconate utilization repressor PtxS	Carbohydrates	Monosaccharides	2-Ketogluconate_Utilization	0.138550657520394	1.05230695395426	-0.399925483360635	-1.39466551804457	1.82442442700203	-5.04355857123164	3.19309190187697	0.251461998623252	4.70423843177539	-0.668362243828711	-9.43211563396408	2.03863321950023	0.232449374006753	0.0706656280740149	0.593097319606389	0.0479693487626924	0.531056043775587
